SKU,ProductName,RetailPrice,Category,OnSpecialPricing,EffectiveDate,Status,UpdatedOn,Size
723726,CAVICCHIOLI 1928 PROSECCO 750ml,12.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
724650,CHLOE PROSECCO                     750ml,12.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
725450,JAUME SERRA CRISTALINO BRUT        750ml,15.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
727777,GREYFRIARS CUVEE BRUT              750ml,32.86,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
727925,HATTINGLEY V BLANC DE BLANCS BRUT  750ml,54.04,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
727927,HATTINGLEY VALLEY ROSE BRUT        750ml,49.5,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
728720,KIM CRAWFORD PROSECCO              750ml,13.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
728795,LAMARCA PROSECCO                   750ml,19.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
728799,LAMARCA PROSECCO ROSE        750ml,17.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
729155,MARTINI & ROSSI ASTI SPUMANTE      750ml,12.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
729506,MIQUEL PONS CAVA BRUT              750ml,11.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
730518,OPERA PRIMA SPARKLING MIMOSA       750ml,7.11,General,No,2025-07-01,1,2025-08-22 21:57:49,750
732090,RUFFINO  LUMINA PROSECCO         750ml,15.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
732093,RUFFINO LUMINA ROSE,15.99,General,No,2025-07-01,1,2025-08-22 21:57:49,
735168,VALDO MARCA ORO PROSECCO BRUT      750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
737000,ZARDETTO PROSECCO Z BRUT           750ml,16.0,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
737346,ZONIN PROSECCO                     750ml,16.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
741200,ANDRE EXTRA DRY CHAMPAGNE          750ml,9.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
741400,ANDRE BRUT CHAMPAGNE               750ml,9.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
744205,COOKS BRUT SPARKLING WINE          750ml,10.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
744400,COOKS EXTRA DRY SPARKLING WINE     750ml,10.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
744403,COOKS EXTRA DRY SPARKLING WINE    1500ml,17.99,General,No,2025-07-01,1,2025-08-22 21:57:49,1500
744640,COOKS SWEET ROSE SPARKLING WINE    750ml,10.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
744655,COOKS MANGO MIMOSA                 750ml,10.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
745405,CHANDON BRUT               750ml,19.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
745607,CHANDON ROSE                       750ml,19.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
745620,DOMAINE STE MICHELLE BRUT          750ml,17.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
745626,DOMAINE MICHELLE BRUT ROSE         750ml,17.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
758610,SCHRAMSBERG BL DE BLANC            750ml,39.95,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
763550,ANDRE BLUSH CHAMPAGNE              750ml,9.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
768950,BALLATORE GRAN SPUMANTE            750ml,9.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
769925,COOKS SPUMANTE                     750ml,10.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
770380,DECOY BRUT CUVEE                   750ml,21.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
772645,19 CRIMES CALI GOLD SPARKLING      750ml,11.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
775678,SOFIA BRUT ROSE                    750ml,20.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
803475,MOGEN DAVID BLACKBERRY KPM       1500 ml,13.02,General,No,2025-07-01,1,2025-08-22 21:57:49,1500
808960,ARBOR MIST BLACKBERRY MERLOT       750ml,4.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
809138,BAREFOOT PEACH FRUITSCATO         1500ml,13.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,1500
810574,FRANZIA SPIKED LEMONADE           5000ml,20.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,5000
812131,LEMONADE STAND STRWBRRY LMNDE ROSE 1500m,12.03,General,Yes,2025-07-01,1,2025-08-22 21:57:49,
814575,PETER VELLA DELICIOUS RED BOX     5000ml,16.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,5000
816172,STE CHAPELLE SPEC HRVST HUCKLEBE 1500 ml,19.99,General,No,2025-07-01,1,2025-08-22 21:57:49,1500
882306,CARLO ROSSI SPANADA SANGRIA       1500ml,6.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,1500
894380,ST. KATHRYN CELLARS LAVENDER WINE  750ml,22.05,General,No,2025-07-01,1,2025-08-22 21:57:49,750
900197,TERRAPURA RSRV CABERNET SAUVIGNON  750ml,11.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
900261,HAMILTON WHITE STACHE            1000 ml,22.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,1000
900674,C'EST LA VIE ROSE                  750ml,18.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
900776,PIERREFERRAND PINEAU DES CHARENTES 750ml,36.06,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
901579,HIVE ZION CURTAIN RASPBERRY WINE   750ml,16.95,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
901585,HIVE PEACH LIQUID SUNSHINE         750ml,14.95,General,No,2025-07-01,1,2025-08-22 21:57:49,750
901839,RUSSIAN RIVER VNYRD PETERSON CHARD 750ml,37.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
902232,ARIETTA MERLOT HUDSON              750ml,83.98,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
902234,ARIETTA H BLOCK                    750ml,132.19,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
902236,ARIETTA CABERNET SAUVIGNON         750ml,176.01,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
902664,POSTMARK CABERNET                  750ml,19.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
902692,BÀRBARA FORÉS ABRISA'T          750ml,41.5,General,No,2025-07-01,1,2025-08-22 21:57:49,750
902791,SEA SUN PINOT NOIR                 750ml,14.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
902854,ROBBERS ROOST CAMPSITE CORDIAL     750ml,45.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
902916,PIERRE FERRAND SDA                 750ml,277.32,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
903442,PIERRE FERRAND AMBRE COGNAC        750ml,66.22,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
905377,LAPIS LUNA RED                     750ml,12.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
906313,CAIN FIVE VERTICAL 08-10         750ml,241.15,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
906870,STAG'S LEAP WC CHARD KARIA'22       750m,34.99,General,No,2025-07-01,1,2025-08-22 21:57:49,
906997,ALTESINO BRUNELLO RISERVA DOCG'19,144.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,
907419,GRUET BLANC DE NOIRS               750ml,21.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
907455,RODNEY STRONG SYMMETRY'19   750ml,55.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
907542,LAPIS LUNA CABERNET                750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
908033,SOKOL BLOSSER EVOLUTION PN 2023    750ml,20.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
908178,CLINE VIOGNIER               750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
908584,OBSIDIAN EST CHARD POSEIDON VNYRD  750ml,32.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
908714,NARDINI AMARO LIQ                 700 ml,35.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,700
908951,GRUET ROSE                         750ml,17.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
909053,POGGIO DI SOTTO ROSSO DI MONTALCINO'18,124.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,
910112,CHAT LEOVILLE POYFERRE'20     750ml,206.13,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
910319,SEGHESIO ZINFANDEL SONOMA          750ml,19.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
910337,ROMBAUER CHARD CARNEROS            750ml,41.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
910519,MOMOKAWA SILVER SAKE               750ml,17.03,General,No,2025-07-01,1,2025-08-22 21:57:49,750
910561,VAMPYRE VODKA WICKEDLY SMOOTH RED  750ml,23.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
910657,MOMOKAWA DIAMOND SAKE              750ml,17.03,General,No,2025-07-01,1,2025-08-22 21:57:49,750
910789,HERON CHARDONNAY                   750ml,19.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
911057,CHAT LEOVILLE POYFERRE'15/17          75,199.59,Limited,No,2025-07-01,L,2025-08-22 21:57:49,
911256,MOMOKAWA PEARL SAKE                750ml,17.03,General,No,2025-07-01,1,2025-08-22 21:57:49,750
911677,LAN RIOJA CRIANZA      750ml,15.0,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
911726,LAURENT PERRIER GRAND SIECLE GIFTBOX,290.0,Limited,No,2025-07-01,L,2025-08-22 21:57:49,
912298,ARGYLE PINOT NOIR WILLAMET    750ml,23.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
912379,PEACHY CNYN ZINANDEL INCREDIBL RED 750ml,12.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
912443,DR K FRANK RIESLING DRY      750ml,18.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
912689,MORGANTE NERO D'AVOLA        750ml,22.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
912872,MARCHESI DI BAROLO RUVEI BARBERA    750m,19.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,
912991,VAMPYRE VODKA WICKEDLY SMOOTH WHIT 750ml,23.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
913163,CHAT DUCRU BEAUCAILLOU'08         750ml,411.12,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
913262,SELVAPIANA CHIANTI RUFINA     750ml,21.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
913550,STAGS LEAP WC CAB ARTEMIS'19/20        7,76.99,General,No,2025-07-01,1,2025-08-22 21:57:49,
914222,CASTLE ROCK PINOT WILLAMETTE       750ml,16.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
914277,DAMILANO BAROLO LECINQUEVIGNE     750ML,44.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
914430,ROAD 31 PINOT NOIR'22              750ml,35.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
914559,BOEKENHOUTSKLOOF WOLFTRAP       750ml,11.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
914716,STEMMARI NERO D'AVOLA              750ml,12.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
914863,COLTIBUONO VIN SANTO        375 ml,49.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,375
914925,BODEGAS BORSOA GARNACHA            750ml,12.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
915162,VALLE REALE D'ABRUZZO ORGAN     750ml,22.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
915441,CLINE MOURVEDRE ROSE      750ml,11.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
915566,WASHINGTON HILLS RSLG LATE HARV    750ml,9.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
915892,MIGRATION PINOT NOIR RR'21         750ml,34.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
916306,SEAN MINOR 4 BEARS SAUV BLANC'22   750ml,13.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
916431,CHAT D'ISSAN MARGAUX'19         750ml,122.98,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
916433,CHAT DUHART-MILON PAUILLAC'19/20      75,143.61,Limited,No,2025-07-01,L,2025-08-22 21:57:49,
916504,MURRIETA GRN RSV ESP CSTLLO YGAY  750ml,249.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
916532,PASCUAL TOSO MALBEC      750ml,12.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
916564,BAILEYANA PINOT NOIR FIREPEAK      750ml,23.0,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
916681,VENTOSA EL CASTRO JOVEN MENCIA  '1 750ml,18.98,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
916682,VIETTI BAROLO RISERVA DOCG  750ml,182.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
916733,SARACINA SAUV BLANC      750ml,14.49,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
917429,PLANTERAY RUM ISLE OF FIJI        750ml,35.11,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
917484,VILLA DES ANGES CABERNE.T'22,13.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,
917569,ST COSME MICRO COSME WHITE     750ml,16.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
917624,SERRE PIEMONTE BARBERA'21/22       750ml,9.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
917727,FRENZY SAUV BLANC NZ               750ml,17.95,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
917893,KAIKEN MALBEC                      750ml,16.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
917969,VINOS ATLANTICO APLANTA RED   750ml,14.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
917991,MERRYVALE CABERNET NAPA'18     750ml,82.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
918022,ADAMI PROSECCO BOSCO DI GICA       750ml,22.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
918047,HERON SAUVIGNON BLANC            750ml,15.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
918294,M CHAPOUTIER BILA-HAUT ROSÉ        750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
918461,PIATTELLI TORRONTES RESERVE        750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
918499,BROWNE FAMILY CABERNET             750ml,36.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
918502,INDIGENOUS NEBBIOLO D'ALBA      750ml,18.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
918533,BICHOT SVGNY LES BEAUNE 1ER CRU'22  750m,103.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,
918636,DUCKHORN CHARD NAPA                750ml,36.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
918658,ROUTESTOCK PINOT NOIR SONOMA   750ml,19.95,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
918664,OLD TOWN CELLARS ROSE              750ml,19.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
918682,SCARLET OF PARIS ROSE              750ml,13.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
918805,RIONDO PROSECCO                    750ml,15.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
918853,COEUR DE LA REINE SAUV BLNC     750ml,14.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
918899,CHAT GIGOGNAN CDP ROI     750ml,54.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
918931,PREDATOR SIX SPOT RED              750ml,13.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
918951,LARCHAGO RIOJA RESERVE      750ml,18.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
919002,ANCIANO NO.5  CRIANZA              750ml,13.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
919102,GOLSER SCHPLINK GRUNER VELTLINER  3000ml,38.99,General,No,2025-07-01,1,2025-08-22 21:57:49,3000
919110,8 SETTLERS RAGTOWN WHISKEY         750ml,49.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
919122,LEESE-FITCH RED BLEND              750ml,15.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
919127,CK MONDAVI RED BLEND               750ml,8.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
919129,CASTELLO DEL POGGIO SWEET RED     750ml,9.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
919131,PIATTELLI MALBEC TANNAT            750ml,16.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
919214,RENZO MASI CHIANTI RUF RIS      750ml,22.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
919218,ADELSHEIM CHARDONNAY               750ml,25.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
919349,PRAZO DE RORIZ DOURO'21           750ml,17.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
919416,VIETTI BAROLO MONVIGLIERO     750ml,266.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
919829,LORENZA ROSE                 750ml,22.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
919869,JUSTIN CABERNET SAUVIGNON       750ml,33.1,General,No,2025-07-01,1,2025-08-22 21:57:49,750
920590,BOGLE PHANTOM RED BLEND            750ml,16.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
920635,ST COSME MICRO COSME RED          750ml,16.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
921197,ANIMUS DOURO RED                   750ml,13.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
921302,ANSEN EDELZWICKER WHITE,13.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,
921589,TERRE NERE ETNA ROSSO          750ml,34.98,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
921675,TSUKI JUNMAI DAIGINJO SAKE         750ml,29.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
921676,TSUKI WHITE PEACH NIGORI SAKE      750ml,23.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
921728,SHIMIZU NO MAI PURE SNOW SAKE   720 ml,27.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,720
921783,MOSELLAND BLUE RIESLING QBA        750ml,10.98,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
921790,BODEGA GARZON TANNAT SNGL VYD      750ml,43.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
922109,TORMARESCA CALAFURIA ROSE          750ml,14.49,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
922594,CLEAR WATER CANELA CINNAMON    750ml,26.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
922649,FOSSIL POINT CHARDONNAY            750ml,19.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
922665,DECOY CHARDONNAY LIMITED           750ml,29.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
922741,SHANNON RIDG ELEVATION PETITE SIRAH750ml,15.03,General,No,2025-07-01,1,2025-08-22 21:57:49,750
922959,ZAHA CABERNET TOKO VNYRD           750ml,24.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
922996,DIVUM PINOT NOIR                   750ml,17.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
923428,WENTE MORNING FOG CHARDONNAY        750m,13.99,General,No,2025-07-01,1,2025-08-22 21:57:49,
923538,CK MONDAVI DARK CABERNET           750ml,8.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
923540,MARTIN RAY SONOMA PINOT NOIR       750ml,19.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
923568,CK MONDAVI BUTTERY CHARDONNAY      750ml,5.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
923576,BACKBONE SAUVIGNON BLANC           750ml,11.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
923579,SEAN MINOR 4B PINOT NOIR           750ml,14.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
923586,AVIA PINOT NOIR                    750ml,11.0,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
923593,ALTO MONTCAYA AQUILON              750ml,199.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
923811,ANTIGAL ADUENTUS CABERNET FRANC    750ml,15.0,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
924340,CK MONDAVI CALIFORNIA RED BLEND   1500ml,9.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,1500
924346,JAMES HARDEN RED BLEND             750ml,12.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
924357,DECOY LIMITED PINOT NOIR           750ml,29.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
924469,MR RIGGS SHIRAZ THE BOLTER         750ml,20.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
924473,LEDA BARBERA D'ASTI TRUFFLE HUNTER 750ml,12.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
924479,RODRIGO VALLEJO CORTONA DOURO RED  750ml,16.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
924643,CENTERED CABERNET SAUV'19          750ml,34.0,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
925472,BATTLE CREEK UNCONDITIONAL CHARD   750ml,18.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
925473,GEN 5 MERLOT                       750ml,9.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
925480,EVOLUTION COLUMBIA VALLEY RIESLING 750ml,15.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
925490,CAMP MERLOT                        750ml,18.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
925504,PIERRE FERRAND COGNAC RESERVE DBL  750ml,108.63,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
925531,MUSTIGUILLO MESTIZAJE TINTO        750ml,14.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
925562,KUMUSHA SAUV BLANC                 750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
926339,O LEFLAIVE BOURGOGNE RG CUVEE MARGOT'21,42.32,Special,No,2025-07-01,S,2025-08-22 21:57:49,
926465,PIERRE FERRAND YUZU CURAÇAO        700ml,40.77,Unavailable,No,2025-07-01,U,2025-08-22 21:57:49,700
926843,CANARD ESTATE CABERNET             750ml,100.15,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
926861,BOZAL CEMPASUCHIL RESERVA          750ml,149.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
927274,PLANTERAY CUT AND DRY COCONUT RUM  700ml,38.97,Special,No,2025-07-01,S,2025-08-22 21:57:49,700
927309,MORIN CALVADOS                     700ml,27.24,Special,No,2025-07-01,S,2025-08-22 21:57:49,700
927636,GOOSE RIDGE G3 CHARDONNAY          750ml,12.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
927639,D BOSLER PINOT NOIR                750ml,11.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
927640,JELU PINOT NOIR                    750ml,12.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
927642,AMONG THE GIANTS MERLOT            750ml,16.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
928091,BEEHIVE BOURBON 4 YEAR             750ml,40.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
928156,VAMPYRE TEQUILA PLATA              750ml,47.8,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
928171,PEBBLE LANE PINOT NOIR             750ml,6.5,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
928229,RUTHERFORD RANCH RES PETITE VERDOT  750m,89.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,
928577,THE DAILY AUGUST PINOT NOIR        750ml,25.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
928654,NOLLEN ERBEN MOSEL RIESLING KABINET750ml,10.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
928655,NOLLEN ERBEN NOTORIOUS ROOSTER RIES750ml,10.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
928705,J. PERRIER GASTRONOMIE APRMNT SAVOI750ml,17.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
928760,KILIKANOON KILERMANS RUN CAB. SAUV.750ml,19.06,General,No,2025-07-01,1,2025-08-22 21:57:49,750
928761,VINACEOUS RED RIGHT HAND RED       750ml,18.69,General,No,2025-07-01,1,2025-08-22 21:57:49,750
928897,LAURENT PERRIER ROSE              1500ml,224.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,1500
928898,LAURENT PERRIER BRUT NTR BDB      1500ml,224.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,1500
928923,LP GS NAKED    750ml,180.0,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
928989,LAURENT PERRIER ALEXANDRA ROSE 2012750ml,269.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,2012750
928990,LP LC NV NAKED           750ml,48.0,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
928991,LP ROSE RSV NAKED   750ml,58.0,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
929416,CITADELLE ROUGE                    700ml,38.03,Special,No,2025-07-01,S,2025-08-22 21:57:49,700
929423,LAURENT PERRIER LA CUVEE          3000ml,429.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,3000
929488,LAURENT PERRIER LA CUVEE          6000ml,1079.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,6000
929489,LAURENT PERRIER LA CUVEE          9000ml,1499.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,9000
929752,TOPO CHICO HARD MARGARITA MAX      710ml,3.09,General,No,2025-07-01,1,2025-08-22 21:57:49,710
929753,SIMPLY SPIKED BOLD CHERRY LIMEADE  710ml,3.09,General,No,2025-07-01,1,2025-08-22 21:57:49,710
929917,HATTINGLEY NV CLASSIC RESERVE      750ml,36.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
929918,HATTINGLEY ROSE 2018               750ml,49.43,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
929919,HATTINGLEY MAG ROSE 2014          1500ml,120.54,Special,No,2025-07-01,S,2025-08-22 21:57:49,1500
929980,ENVELHECIDA SHOCHU 3 YEAR 40       750ml,79.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
929981,ENVELHECIDA SHOCHU 25              700ml,45.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,700
929983,SHINZATO SHUZO COFFEE AWAMORI SPIRIT 720,29.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,
929984,WYATT EARP SINGLE CASK             750ml,124.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
929985,DOC HOLLIDAY STRAIGHT BOURBON 7 YR 750ml,99.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
929986,DOC HOLLIDAY 10 YR SPECIAL EDITION 750ml,199.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
929987,CORTE VETUSTO ESPADIN              750ml,82.89,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
930014,VALDO PROSECCO DOCG SUPEROIRE      750ml,20.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
